fecha,maxima,minima
2005-02-01,14,-4.4
1981-02-02,18.2,-6.4
1981-02-03,18.8,-6.6
2012-02-04,9.7,-4.9
2012-02-05,15.4,-3.2
1956-02-06,11.5,-1.8
1956-02-07,13.5,-1.8
2018-02-08,11.3,-1.5
2012-02-09,11.3,-5.6
2012-02-10,14.4,-4.3
1956-02-11,4.5,-5.8
1956-02-12,5.6,-5.4
1978-02-13,13.6,-5
1956-02-14,9.5,-5.6
1983-02-15,8,-4.4
2012-02-16,16.1,-3.8
1962-02-17,18.5,-3.6
1965-02-18,15,-3.4
2005-02-19,15.2,-4.6
1965-02-20,12.4,-6
2012-02-21,16.9,-4.6
2012-02-22,18.7,-4
2012-02-23,20.6,-3.7
2012-02-24,20.7,-3.3
2012-02-25,21.6,-2.2
1984-02-26,12.6,-2.6
1974-02-27,16.6,-2
1988-02-28,11.6,-1.6
1988-02-29,15,-3
