fecha,maxima,minima
1967-04-01,11.2,-2.6
1967-04-02,14.8,-2.8
1970-04-03,11.8,-5.8
1970-04-04,12.8,-1.8
1970-04-05,16.6,-1.6
1963-04-06,9.6,-4.2
1968-04-07,10.6,-2.8
1975-04-08,16.4,-2.4
1986-04-09,9,-3.4
1975-04-10,9,-3
1973-04-11,10.4,-3
1978-04-12,10,-2.6
1986-04-13,11.4,-3.2
1986-04-14,12.6,-1.2
1982-04-15,13.6,-2.4
1999-04-16,9,-4
1994-04-17,11,-1.5
1973-04-18,18.4,-1.4
1986-04-19,11.4,-0.6
1962-04-20,16.5,0.4
1972-04-21,12.4,-2
1965-04-22,12,-3
1965-04-23,17.2,-2.6
1965-04-24,16.6,-1
1976-04-25,13,-1.8
1995-04-26,13.6,-1.6
1972-04-27,15.8,-2.6
1970-04-28,11,-0.6
1970-04-29,14.4,-2
1979-04-30,17.6,-1
