fecha,maxima,minima
2016-04-01,16.1,0.8
2016-04-02,20.1,1
1970-04-03,14,-0.8
2003-04-04,18.3,0.4
2007-04-05,12.3,0.4
1975-04-06,14,-0.2
1963-04-07,14.6,0.8
1986-04-08,11.2,-0.4
1973-04-09,9.4,0.2
2005-04-10,17,-1.3
1973-04-11,14,-0.4
1978-04-12,14,-0.2
1986-04-13,13.8,-2.6
1986-04-14,15.3,0.1
1982-04-15,16.6,2.2
1994-04-16,12.5,-1.9
1994-04-17,15.9,-1.4
1990-04-18,17.1,2
1954-04-19,16.2,2
2013-04-20,20.6,2.8
1991-04-21,16,0.6
1991-04-22,18.3,1.2
1995-04-23,13.9,-1.4
1995-04-24,15.4,2
1995-04-25,16.6,3
1981-04-26,12,3.4
1981-04-27,11.8,0.8
1981-04-28,16.1,0.9
1986-04-29,21.4,2.8
2001-04-30,15.6,3.9
