fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1975-04-01,Abril,1,-6,-5.4,1975,1967
2022-04-02,Abril,2,-4.4,-3.8,2022,1975
2022-04-03,Abril,3,-5.3,-3.6,2022,1970
1970-04-04,Abril,4,-5,-4.6,1970,2022
2023-04-05,Abril,5,-5.2,-3.8,2023,1975
1975-04-06,Abril,6,-6,-5.2,1975,1954
1986-04-07,Abril,7,-6,-5,1986,1954
1986-04-08,Abril,8,-6.2,-3.8,1986,1994
1973-04-09,Abril,9,-5,-4.4,1973,1986
1975-04-10,Abril,10,-5.6,-5.2,1975,1973
1973-04-11,Abril,11,-5.8,-4.6,1973,1977
1978-04-12,Abril,12,-6,-5,1978,1986
1986-04-13,Abril,13,-5.4,-4.2,1986,1958
1957-04-14,Abril,14,-3.4,-3,1957,1953
1994-04-15,Abril,15,-5,-3.6,1994,1957
1994-04-16,Abril,16,-6.5,-4,1994,1950
1994-04-17,Abril,17,-5.1,-2.8,1994,1992
1999-04-18,Abril,18,-4.5,-3,1999,1958
1991-04-19,Abril,19,-3.2,-2.4,1991,1954
1954-04-20,Abril,20,-3.4,-3.4,1954,1960
1995-04-21,Abril,21,-5,-4.6,1995,1990
1995-04-22,Abril,22,-4.2,-3.6,1995,1965
1965-04-23,Abril,23,-1.8,-1.6,1965,1950
1976-04-24,Abril,24,-2.2,-1.7,1976,1995
1976-04-25,Abril,25,-4.4,-2.2,1976,1965
1995-04-26,Abril,26,-4.2,-2.6,1995,1981
1972-04-27,Abril,27,-3.4,-3,1972,1989
1970-04-28,Abril,28,-6,-3.3,1970,2017
1970-04-29,Abril,29,-6.2,-3.4,1970,1960
2001-04-30,Abril,30,-3,-2,2001,1974
