fecha,maxima,minima
1975-04-01,15.4,4.8
1955-04-02,17.6,4.6
1970-04-03,13.5,4.6
1951-04-04,18.2,4.5
1952-04-05,21,3.8
1963-04-06,16.8,4.8
1950-04-07,16.5,4.5
1986-04-08,13.8,5.6
1973-04-09,14.2,4.6
1958-04-10,16.7,4.5
1973-04-11,17.6,4
1951-04-12,17.4,5
1986-04-13,16.2,3
1958-04-14,15.7,4.6
1957-04-15,16.1,5.3
1950-04-16,19.5,5
1994-04-17,19.6,5
1958-04-18,19.3,4.5
1991-04-19,17.2,6.2
1954-04-20,16.2,6.4
1991-04-21,14.6,5.6
1965-04-22,20.2,6.4
1970-04-23,24.2,1
1995-04-24,16,6.2
1976-04-25,20.2,6.8
1972-04-26,13.8,7.4
1972-04-27,22.2,6.2
2013-04-28,11,7.2
1950-04-29,21.5,6
2013-04-30,17.5,8
