fecha,maxima,minima
1977-04-01,21,8
1975-04-02,17,6
1975-04-03,19.6,7.4
1976-04-04,19.6,7.8
1971-04-05,18.7,8.6
1974-04-06,16.4,8.2
1989-04-07,19,8.4
1986-04-08,13.8,10
1980-04-09,18,7.6
1973-04-10,16.8,8
1973-04-11,16.2,7.2
2004-04-12,16.8,7
1974-04-13,16.8,7.6
1979-04-14,17,10
1992-04-15,23,9.8
1994-04-16,18.4,9.8
1994-04-17,21,9.8
1994-04-18,18,7
1973-04-19,17,6.6
1975-04-20,14.8,8.6
1976-04-21,19.2,10.8
1981-04-22,16.4,9
1995-04-23,16,9.4
1972-04-24,17.4,8.8
1985-04-25,19,10
1993-04-26,16.2,9.4
1993-04-27,18.6,9
1972-04-28,19.6,9
1979-04-29,19.4,8.4
2012-04-30,19.8,9.4
