fecha,maxima,minima
1975-04-01,13,2.4
1993-04-02,17.2,2.1
1951-04-03,18,2.8
1952-04-04,13.2,2.4
1952-04-05,14.4,3.6
1975-04-06,12.6,3.8
1979-04-07,15.4,3.2
1975-04-08,15,3.8
1970-04-09,17,1.8
1975-04-10,15.5,2.5
1973-04-11,13,1
1973-04-12,15.8,0.1
1986-04-13,16.4,0.2
1986-04-14,14.8,3.4
1957-04-15,14.6,4.8
1976-04-16,15,4
1992-04-17,15.5,3.8
1986-04-18,13.8,4
1986-04-19,19,2.2
1991-04-20,16.2,2.9
1991-04-21,20,2.4
1973-04-22,14.5,5
1965-04-23,17,6
1976-04-24,16.4,0.6
1979-04-25,19.4,4
1972-04-26,13,2
1981-04-27,17,3
1981-04-28,19.4,3
1970-04-29,18,4.8
1989-04-30,16.5,6
