fecha,maxima,minima
2016-04-01,15.8,-0.9
1991-04-02,12.6,-0.8
1951-04-03,14.4,-2
1951-04-04,14.6,-0.2
1975-04-05,8.6,-1
1975-04-06,10,-1.4
1979-04-07,17,-2
1954-04-08,11.6,0.4
1986-04-09,9.8,-1.2
1975-04-10,11,-0.4
2018-04-11,12.7,-0.6
1951-04-12,16.8,-1.6
1986-04-13,12.6,-3
1986-04-14,11.6,-2
1950-04-15,11.4,0
1950-04-16,9.6,0
1962-04-17,10.6,0.4
1986-04-18,9.6,-0.6
1954-04-19,19,0.6
1966-04-20,13.7,0.2
1972-04-21,12.2,-0.4
1995-04-22,6.9,0
1973-04-23,11,0
1995-04-24,13,-1.2
1976-04-25,16.2,2
1986-04-26,12.8,0
1974-04-27,12.6,0.1
2013-04-28,13.4,0.7
1970-04-29,11.4,1.4
1950-04-30,20,0
