fecha,maxima,minima
1964-04-01,11.8,4
1989-04-02,11.4,5.8
1951-04-03,13,4
1953-04-04,12.6,3.3
1975-04-05,10,3.2
1963-04-06,10.4,3.4
1968-04-07,12.6,2.6
1986-04-08,9.6,3
1977-04-09,13,3.6
1968-04-10,15.6,4.4
1976-04-11,13.2,4.6
1951-04-12,12.6,2
1958-04-13,10.2,3.2
1958-04-14,12.2,3.6
1957-04-15,14.4,4.4
1950-04-16,11.5,4.3
1956-04-17,14.8,5.6
1986-04-18,11.6,5
1983-04-19,13,5.4
1954-04-20,16,4
1995-04-21,9.4,4.2
1995-04-22,11.4,4.4
1983-04-23,12,6.2
1995-04-24,14,5.2
1995-04-25,13.6,5.6
1995-04-26,16,5.8
1950-04-27,13.6,5
1950-04-28,14.5,5.7
1953-04-29,14,5
1953-04-30,16.6,5
