fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1967-04-01,Abril,1,1,1.4,1967,2016
1975-04-02,Abril,2,1,1.5,1975,2016
1975-04-03,Abril,3,1.8,2.6,1975,1967
1967-04-04,Abril,4,3.4,3.4,1967,1979
1964-04-05,Abril,5,2,2,1964,1974
1964-04-06,Abril,6,2.4,2.4,1964,1968
1975-04-07,Abril,7,1.4,3.2,1975,1963
1986-04-08,Abril,8,1.6,3,1986,1975
1994-04-09,Abril,9,3.4,3.6,1994,1975
1973-04-10,Abril,10,0.6,1.2,1973,1977
1973-04-11,Abril,11,1.8,2.6,1973,1967
1973-04-12,Abril,12,2,2,1973,1998
1986-04-13,Abril,13,0.2,2,1986,1978
1975-04-14,Abril,14,3,4.2,1975,1993
1980-04-15,Abril,15,4.8,5.4,1980,1979
1980-04-16,Abril,16,4.2,4.8,1980,1973
1994-04-17,Abril,17,1.2,2.8,1994,1989
1986-04-18,Abril,18,2.6,3,1986,1994
1986-04-19,Abril,19,0.8,4,1986,1964
1986-04-20,Abril,20,4.2,5,1986,1972
2022-04-21,Abril,21,3.9,4,2022,1970
1990-04-22,Abril,22,2.4,3,1990,1995
1995-04-23,Abril,23,4,4.4,1995,1990
1995-04-24,Abril,24,2.8,4.4,1995,1973
1994-04-25,Abril,25,5.6,6,1994,1971
1961-04-26,Abril,26,4.2,4.6,1961,1979
1986-04-27,Abril,27,3,3,1986,1991
1972-04-28,Abril,28,3.8,5.4,1972,2000
1968-04-29,Abril,29,0.6,5,1968,1979
1970-04-30,Abril,30,3,5.3,1970,2018
