fecha,maxima,minima
1975-04-01,11.2,-1.8
1975-04-02,16,-1
1983-04-03,14,-0.2
1970-04-04,17.8,-1
1974-04-05,17,0
1975-04-06,14,-3.8
1975-04-07,15.2,-3
1975-04-08,18.6,-1.6
1975-04-09,19,-1
1975-04-10,13,-2.6
1973-04-11,13.2,-3.2
1978-04-12,12.4,-2.2
1986-04-13,13,-3
1958-04-14,8.6,0
1950-04-15,16,2
1980-04-16,17,1.2
1994-04-17,16,-0.4
1973-04-18,18.2,-1.2
1954-04-19,17.6,1
1979-04-20,20,2
1972-04-21,10.2,0
1972-04-22,12.2,1.2
1972-04-23,15.4,-1
1972-04-24,17,0
1972-04-25,17.8,0
1972-04-26,12,1.2
1972-04-27,18,-2.2
1972-04-28,22.8,0
1970-04-29,17,1.4
1974-04-30,14.8,1.4
