fecha,maxima,minima
1975-04-01,12.8,0.8
1967-04-02,15.4,-1.6
1970-04-03,13.8,-0.2
1996-04-04,14.4,-1.2
1989-04-05,14,0.2
1992-04-06,16.2,0.8
2013-04-07,15.8,1
1986-04-08,13.4,0.6
1973-04-09,7.4,0
1980-04-10,18,1
2006-04-11,18.5,0.5
1986-04-12,11,0.2
1986-04-13,16.4,-2.2
1986-04-14,16.6,-0.2
1993-04-15,19.5,1.8
1999-04-16,14.9,-0.2
2012-04-17,20.4,1
1991-04-18,18.5,0.5
1991-04-19,16.4,2.5
1960-04-20,16.8,2.6
1991-04-21,14.2,-2
1991-04-22,17.6,0
1991-04-23,19.5,1.5
1991-04-24,22.5,3.5
1972-04-25,18.6,1
1972-04-26,11.8,0.4
1991-04-27,19.5,1
2017-04-28,17.8,1.3
1970-04-29,17.6,1.8
1989-04-30,21.4,3.7
