fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1988-04-01,Abril,1,3.6,3.8,1988,1975
1979-04-02,Abril,2,3.6,4.2,1979,1983
1983-04-03,Abril,3,3.6,5,1983,1970
1970-04-04,Abril,4,4.4,4.6,1970,1996
1980-04-05,Abril,5,5,5.4,1980,1989
1963-04-06,Abril,6,3.6,4,1963,1979
1980-04-07,Abril,7,4.2,5,1980,1979
1980-04-08,Abril,8,3.8,4.6,1980,1986
1977-04-09,Abril,9,4.2,4.6,1977,1973
1977-04-10,Abril,10,4.2,4.4,1977,1973
1973-04-11,Abril,11,3.4,4.6,1973,1951
1986-04-12,Abril,12,3.6,4,1986,1958
1986-04-13,Abril,13,2.8,3,1986,1978
1958-04-14,Abril,14,3,3.8,1958,1986
1982-04-15,Abril,15,5,5.2,1982,1978
1978-04-16,Abril,16,3.6,4,1978,1999
1994-04-17,Abril,17,4.8,5.6,1994,1953
1986-04-18,Abril,18,5.8,6.4,1986,1962
1986-04-19,Abril,19,5.4,5.8,1986,1991
1991-04-20,Abril,20,6.2,6.6,1991,1993
1991-04-21,Abril,21,5,5.8,1991,1972
1980-04-22,Abril,22,4,6.4,1980,1984
1980-04-23,Abril,23,6,6,1980,1990
1980-04-24,Abril,24,5,5.2,1980,1995
1976-04-25,Abril,25,6.2,7.6,1976,1980
1972-04-26,Abril,26,5.8,5.9,1972,1967
1981-04-27,Abril,27,5.4,6,1981,1972
2013-04-28,Abril,28,6.6,7.6,2013,1988
1970-04-29,Abril,29,7.2,7.3,1970,1956
1977-04-30,Abril,30,6.8,7,1977,1979
