fecha,maxima,minima
1969-04-01,20.4,2.6
1963-04-02,20.2,4.2
1963-04-03,19.8,4.2
1987-04-04,17.8,3
1988-04-05,18.4,4.8
1980-04-06,16.2,4
1975-04-07,20,4
1980-04-08,18,4.8
1956-04-09,18.7,4.3
1958-04-10,20.2,4.2
1973-04-11,15.6,4
1975-04-12,18.8,3.2
1986-04-13,14.2,2.6
1986-04-14,13.8,4.2
1957-04-15,19.9,5.5
1973-04-16,19.2,5
1994-04-17,18.8,6.4
1972-04-18,18,6
1954-04-19,17.9,5.3
1954-04-20,21,4.8
1972-04-21,19.2,6
1965-04-22,20.8,6
1973-04-23,17.4,4.6
1974-04-24,21.8,7
1976-04-25,18.2,6.4
1976-04-26,19.4,6.2
1972-04-27,18.2,4.6
1967-04-28,21.2,5.6
1950-04-29,21,6.3
1979-04-30,21.2,6.4
