fecha,maxima,minima
1988-04-01,13,-4.3
1983-04-02,5.5,-4.7
1970-04-03,7.1,-5
1987-04-04,5.8,-4.6
1989-04-05,4.6,-3
1975-04-06,8.4,-4.5
1986-04-07,4.6,-5.2
1994-04-08,16,-5.6
1986-04-09,7.6,-8.4
1975-04-10,4.6,-5.3
1977-04-11,8.3,-5
1994-04-12,13.2,-6.8
1986-04-13,9.6,-8.6
1994-04-14,13,-7.2
1995-04-15,17,-3
1994-04-16,5.6,-5.2
1994-04-17,7.4,-7
1989-04-18,14.2,-4
1991-04-19,14.2,-3.4
1995-04-20,11,-3
1991-04-21,9.8,-6.2
1991-04-22,13.6,-3.8
1991-04-23,13.6,-2
1986-04-24,9.6,-2
1976-04-25,7.6,-2.2
1972-04-26,2.7,-2.4
1989-04-27,7.6,-4.4
2013-04-28,5.9,-2.9
1970-04-29,10.4,-3.1
1986-04-30,15.4,-1.8
