fecha,maxima,minima
1977-04-01,16.6,7.4
1964-04-02,15.5,7.6
1981-04-03,20,7.4
1983-04-04,18.6,7.6
1952-04-05,16.2,6.9
1988-04-06,19.2,7.2
1964-04-07,16.4,7.5
1986-04-08,17.8,7.4
1986-04-09,18,7.4
2018-04-10,17.1,8.1
2018-04-11,18.3,7.6
1958-04-12,17.5,7.5
1958-04-13,13,6
1958-04-14,14.7,5.3
1958-04-15,16,6.9
1986-04-16,20.4,7.2
1992-04-17,18.6,9
1958-04-18,18,9
1973-04-19,15.6,8.6
1954-04-20,16.7,8
1954-04-21,18.7,9.3
1995-04-22,19.5,8.6
1981-04-23,15.6,9.4
1981-04-24,20.8,8
1993-04-25,17.6,8.6
1986-04-26,19.4,9.6
1972-04-27,17,8.6
1972-04-28,18.4,10
2013-04-29,16.9,8.3
2013-04-30,15.9,9.1
