fecha,maxima,minima
1967-04-01,19.6,1
1975-04-02,18.4,1
1975-04-03,20,1.8
1967-04-04,27.6,3.4
1964-04-05,15,2
1964-04-06,16.6,2.4
1975-04-07,20,1.4
1986-04-08,13.6,1.6
1994-04-09,27,3.4
1973-04-10,16,0.6
1973-04-11,19.2,1.8
1973-04-12,22,2
1986-04-13,17.4,0.2
1975-04-14,25,3
1980-04-15,18.4,4.8
1980-04-16,20.4,4.2
1994-04-17,19.4,1.2
1986-04-18,17.2,2.6
1986-04-19,19.2,0.8
1986-04-20,21.4,4.2
1970-04-21,23,4
1990-04-22,18.6,2.4
1995-04-23,15.2,4
1995-04-24,19.6,2.8
1994-04-25,22.1,5.6
1961-04-26,26.6,4.2
1986-04-27,19.6,3
1972-04-28,26,3.8
1968-04-29,18.6,0.6
1970-04-30,26.4,3
