fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2016-11-01,Noviembre,1,24.2,23.2,2016,1970
1970-11-02,Noviembre,2,22.5,22.4,1970,1996
1970-11-03,Noviembre,3,22.4,22.4,1970,1996
1954-11-04,Noviembre,4,23.8,22.4,1954,1970
1970-11-05,Noviembre,5,21.9,21,1970,1981
2015-11-06,Noviembre,6,22,20.7,2015,2010
2015-11-07,Noviembre,7,22.6,21,2015,1985
2015-11-08,Noviembre,8,24.1,21.5,2015,2007
2015-11-09,Noviembre,9,21.9,20.4,2015,1950
2015-11-10,Noviembre,10,22.3,20.4,2015,2002
2015-11-11,Noviembre,11,20.3,19.6,2015,2007
2011-11-12,Noviembre,12,22.7,20.6,2011,1977
2011-11-13,Noviembre,13,18.9,18.4,2011,1990
1968-11-14,Noviembre,14,20.2,19.5,1968,1964
1994-11-15,Noviembre,15,19.6,18.8,1994,2018
2009-11-16,Noviembre,16,20,18.4,2009,2012
2016-11-17,Noviembre,17,19.8,19.5,2016,1990
1995-11-18,Noviembre,18,19.3,16.8,1995,1964
2015-11-19,Noviembre,19,18.9,18.8,2015,1995
1995-11-20,Noviembre,20,20.4,20.4,1995,2014
2017-11-21,Noviembre,21,19.8,19,2017,2014
2017-11-22,Noviembre,22,19.4,18.5,2017,2014
1994-11-23,Noviembre,23,19.5,18,1994,1992
1981-11-24,Noviembre,24,17.4,16.2,1981,2006
1986-11-25,Noviembre,25,16,15.8,1986,1992
1970-11-26,Noviembre,26,20.4,17.5,1970,1964
1970-11-27,Noviembre,27,19.8,17.9,1970,1950
2000-11-28,Noviembre,28,20.2,18.7,2000,1970
1952-11-29,Noviembre,29,17.5,16.7,1952,1950
1952-11-30,Noviembre,30,16.7,16,1952,1994
