fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1963-08-01,Agosto,1,7,7.5,1963,1984
1972-08-02,Agosto,2,8.4,8.4,1972,1998
1998-08-03,Agosto,3,6.6,7,1998,1972
1988-08-04,Agosto,4,4.6,7.6,1988,1986
1984-08-05,Agosto,5,4.2,4.6,1984,1986
1984-08-06,Agosto,6,3.6,7,1984,1985
1985-08-07,Agosto,7,3,7,1985,1971
1984-08-08,Agosto,8,7,7.2,1984,1978
1984-08-09,Agosto,9,3,6.8,1984,1991
1984-08-10,Agosto,10,2.2,5.2,1984,1991
1985-08-11,Agosto,11,5,6.6,1985,2002
1986-08-12,Agosto,12,6.4,7.8,1986,1992
2006-08-13,Agosto,13,8,8.6,2006,1986
2010-08-14,Agosto,14,7.8,8,2010,1985
1985-08-15,Agosto,15,7.5,7.6,1985,1993
1979-08-16,Agosto,16,7.3,8,1979,1984
1983-08-17,Agosto,17,7.8,8,1983,1972
1963-08-18,Agosto,18,6.8,8,1963,1972
1957-08-19,Agosto,19,7.6,7.8,1957,2006
1958-08-20,Agosto,20,7.3,7.8,1958,2007
1988-08-21,Agosto,21,7,7.6,1988,2004
1988-08-22,Agosto,22,3.8,6.2,1988,2007
1958-08-23,Agosto,23,4.8,5.9,1958,1977
1983-08-24,Agosto,24,6.4,6.4,1983,1988
1987-08-25,Agosto,25,4,7,1987,1969
1985-08-26,Agosto,26,2.5,6,1985,1987
1985-08-27,Agosto,27,4.5,6,1985,1975
1993-08-28,Agosto,28,4.4,6,1993,1984
1986-08-29,Agosto,29,1.4,2,1986,1993
1988-08-30,Agosto,30,3.8,4.2,1988,1986
1990-08-31,Agosto,31,5.2,5.4,1990,1992
