fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1993-08-01,Agosto,1,9.2,9.3,1993,1991
2005-08-02,Agosto,2,7.8,8,2005,2002
1998-08-03,Agosto,3,5.3,9.5,1998,2013
2000-08-04,Agosto,4,7.7,8.4,2000,1988
2000-08-05,Agosto,5,8,8.8,2000,1967
1967-08-06,Agosto,6,7.4,8.3,1967,2000
1971-08-07,Agosto,7,9,9.1,1971,2000
1968-08-08,Agosto,8,7.8,7.9,1968,2007
1991-08-09,Agosto,9,7.2,8.1,1991,2017
2017-08-10,Agosto,10,3.5,8,2017,1992
2002-08-11,Agosto,11,7,8,2002,2016
2019-08-12,Agosto,12,6.3,8,2019,2016
2008-08-13,Agosto,13,6.5,7.7,2008,2006
2010-08-14,Agosto,14,7.2,8.2,2010,1992
2008-08-15,Agosto,15,6.6,9.6,2008,2010
1979-08-16,Agosto,16,7.4,8.6,1979,2006
2014-08-17,Agosto,17,7,7.8,2014,2008
1990-08-18,Agosto,18,7.9,8,1990,1963
2018-08-19,Agosto,19,8.7,8.8,2018,1964
2007-08-20,Agosto,20,6.2,7.5,2007,2005
2005-08-21,Agosto,21,5.2,8.1,2005,2004
2007-08-22,Agosto,22,4.9,7,2007,2000
1975-08-23,Agosto,23,7.2,7.5,1975,2007
1965-08-24,Agosto,24,7,7.6,1965,1996
2015-08-25,Agosto,25,6.9,8.3,2015,2004
2000-08-26,Agosto,26,9,9.2,2000,1977
1975-08-27,Agosto,27,7,7.9,1975,2011
1996-08-28,Agosto,28,7.6,8.3,1996,1997
1997-08-29,Agosto,29,5.8,6.2,1997,2020
2020-08-30,Agosto,30,3.7,6.8,2020,1974
2020-08-31,Agosto,31,5.1,5.7,2020,1990
