fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1978-08-01,Agosto,1,12.4,13.0,1978,1977
1982-08-02,Agosto,2,11.6,13.4,1982,1998
1973-08-03,Agosto,3,13.2,13.4,1973,1969
1977-08-04,Agosto,4,12.2,13.0,1977,1963
1986-08-05,Agosto,5,13.4,14.0,1986,1960
1960-08-06,Agosto,6,12.4,12.8,1960,1968
1971-08-07,Agosto,7,12.8,14.0,1971,1968
1978-08-08,Agosto,8,11.4,12.2,1978,1965
1968-08-09,Agosto,9,12.6,13.5,1968,1999
1956-08-10,Agosto,10,12.6,13.0,1956,1959
1959-08-11,Agosto,11,13.2,13.4,1959,1997
1959-08-12,Agosto,12,13.2,13.6,1959,1983
1983-08-13,Agosto,13,12.8,13.4,1983,1959
1954-08-14,Agosto,14,11.5,11.6,1954,2013
1964-08-15,Agosto,15,13.0,13.4,1964,1954
2006-08-16,Agosto,16,13.5,13.6,2006,1979
2020-08-17,Agosto,17,12.5,13.0,2020,1979
2001-08-18,Agosto,18,12.6,12.6,2001,2006
2006-08-19,Agosto,19,11.7,12.0,2006,1977
1958-08-20,Agosto,20,12.0,12.4,1958,1971
1977-08-21,Agosto,21,11.0,11.4,1977,1954
1977-08-22,Agosto,22,10.4,11.4,1977,1996
1958-08-23,Agosto,23,11.0,11.0,1958,1977
1965-08-24,Agosto,24,11.4,12.6,1965,1977
2002-08-25,Agosto,25,12.5,12.6,2002,1987
1993-08-26,Agosto,26,10.2,11.0,1993,1966
1993-08-27,Agosto,27,9.4,12.4,1993,1971
1977-08-28,Agosto,28,11.0,11.4,1977,1993
1977-08-29,Agosto,29,8.2,10.6,1977,1956
1977-08-30,Agosto,30,9.6,10.2,1977,1992
1974-08-31,Agosto,31,8.5,11.2,1974,2020
