fecha,minima
1952-08-10,25.0
1956-08-08,26.7
1968-09-22,25.2
1980-08-23,25.2
1983-08-08,26.0
1987-08-15,25.0
1989-08-10,25.0
1989-08-29,25.0
1994-08-01,25.2
1999-08-19,25.8
2003-07-29,25.8
2003-08-17,25.4
2004-07-24,25.0
2004-07-25,25.6
2004-08-25,25.0
2004-08-26,25.0
2004-09-04,26.6
2004-09-05,26.0
2006-07-23,25.5
2007-08-06,25.5
2007-08-07,25.2
2008-08-14,25.0
2015-07-25,25.9
2015-07-26,26.3
2015-07-28,25.7
2015-07-30,25.9
2015-07-31,25.7
2015-08-01,25.0
2015-08-02,25.2
2015-08-06,26.7
2015-08-07,26.7
2015-08-08,25.9
2015-08-10,25.1
2015-08-11,26.6
2015-08-12,25.2
2015-08-31,25.1
2017-07-13,25.2
2017-08-02,27.2
2018-08-06,26.5
2018-08-08,26.2
2018-08-11,25.2
2019-07-07,26.0
2019-07-13,25.4
2020-08-02,25.1
2020-08-03,25.5
2020-08-11,25.1
2020-08-23,25.6
2021-08-12,25.6
2021-08-16,25.5
2022-07-26,26.1
2022-07-27,26.4
2022-07-29,26.2
2022-07-30,25.1
2022-08-13,28.6
2022-08-14,25.0
2022-09-13,25.9
2023-07-12,25.8
2023-07-16,25.3
2023-07-20,25.9
2023-07-24,25.3
2023-07-25,25.2
2023-07-31,25.7
2023-08-03,26.3
2023-08-11,25.8
2023-08-20,26.4
2023-09-04,25.1
