fecha,minima
1975-08-08,25.8
1980-08-23,26.0
1987-07-17,25.0
1989-08-01,25.0
1989-08-18,25.4
1991-08-26,25.6
1994-07-21,25.3
1994-08-06,25.0
1994-08-08,25.4
1994-08-09,25.2
1994-08-23,25.0
1994-08-24,25.0
1995-07-30,25.0
1996-08-13,25.2
1999-08-08,25.0
1999-08-17,25.3
1999-08-26,25.0
2003-06-15,25.0
2003-06-24,25.5
2003-06-25,25.2
2003-07-22,25.9
2003-07-23,25.4
2003-07-24,25.0
2003-07-25,25.0
2003-07-26,25.5
2003-07-27,25.4
2003-07-28,26.4
2003-07-29,25.0
2003-07-30,25.0
2003-08-27,25.5
2004-07-25,25.3
2004-08-09,25.0
2004-08-10,25.4
2004-08-25,25.4
2006-07-19,25.9
2006-08-03,25.3
2008-08-09,25.3
2009-09-01,25.0
2010-07-14,25.0
2010-07-17,25.4
2010-07-31,25.0
2010-08-28,25.3
2010-08-29,25.2
2012-08-11,25.4
2012-08-12,25.0
2012-08-19,25.0
2012-08-23,25.0
2012-08-27,25.2
2015-07-08,25.2
2015-07-09,25.2
2015-07-21,25.4
2015-07-24,25.8
2015-07-25,26.0
2015-07-26,25.2
2015-07-27,25.0
2015-07-28,27.0
2015-07-29,26.0
2015-07-30,26.5
2015-08-06,25.4
2015-08-07,26.6
2015-08-08,26.4
2015-08-12,25.6
2015-08-13,25.0
2015-08-31,25.2
2016-08-01,25.6
2016-08-21,25.1
2017-08-17,25.3
2018-08-05,25.7
2018-08-06,25.2
2018-08-07,25.2
2018-08-11,25.0
2018-08-12,25.0
2019-08-06,25.5
2019-08-10,26.9
2019-08-11,25.9
2019-08-12,25.5
2019-08-19,25.4
2019-08-20,25.1
2020-07-03,25.0
2020-08-03,25.7
2020-08-24,25.1
2021-08-14,25.2
2021-08-15,26.0
2021-08-16,25.4
2022-07-25,25.1
2022-07-26,27.0
2022-07-27,26.8
2022-07-28,25.8
2022-07-29,26.2
2022-07-30,26.2
2022-07-31,26.0
2022-08-01,25.2
2022-08-02,25.0
2022-08-04,25.3
2022-08-10,25.5
2022-08-13,27.5
2022-08-14,26.1
2022-08-24,25.3
2022-08-25,25.5
2022-08-30,25.0
2023-07-13,25.4
2023-07-14,25.2
2023-07-15,25.2
2023-07-16,26.2
2023-07-17,25.4
2023-07-18,25.0
2023-07-19,25.3
2023-07-20,27.5
2023-07-21,25.7
2023-07-22,25.8
2023-07-23,26.5
2023-07-24,26.2
2023-07-25,25.0
2023-07-27,25.5
2023-07-28,25.5
2023-07-29,25.0
2023-07-30,25.0
2023-07-31,26.4
2023-08-01,25.0
2023-08-02,25.2
2023-08-03,26.2
2023-08-08,25.4
2023-08-10,25.0
2023-08-11,26.0
2023-08-13,25.2
2023-08-14,25.0
2023-08-15,25.2
2023-08-26,25.0
2024-07-17,25.7
2024-07-26,25.0
2024-08-02,25.0
2024-08-04,25.0
2024-08-05,25.3
2024-08-06,25.2
2024-08-13,25.7
2024-08-14,25.4
2024-08-21,25.1
2024-08-23,25.2
2024-08-25,25.2
2024-08-28,26.1
2024-08-30,25.0
2024-09-02,25.1
2024-09-02,25.1
