fecha,minima
1987-08-13,25.0
1990-07-20,25.0
1991-07-17,25.3
1992-07-28,25.0
1995-07-20,25.2
1995-07-21,25.4
1995-07-24,25.0
2003-08-04,25.0
2003-08-10,25.0
2012-06-27,25.7
2012-08-10,25.0
2012-08-19,25.4
2015-07-17,25.6
2017-06-17,25.5
2017-06-18,25.0
2017-08-05,25.1
2018-08-03,25.9
2019-06-30,25.0
2020-07-27,25.0
2020-08-07,25.2
2020-08-08,25.4
2021-08-14,26.1
2022-06-16,25.4
2022-06-18,25.2
2022-07-13,25.3
2022-07-14,26.2
2022-07-15,25.3
2022-07-16,25.5
2022-07-17,25.7
2022-08-02,25.1
2022-08-10,25.0
2023-07-18,25.0
2023-07-19,25.3
2023-08-21,25.0
2023-08-23,25.7
2024-07-24,25.5
2024-07-25,25.6
2024-07-26,25.0
2024-07-28,25.3
2024-07-29,25.5
2024-07-30,25.3
2024-08-09,25.3
2024-08-10,25.7
2024-08-11,25.2
