fecha,minima
1950-06-30,25.8
1950-07-16,26.6
1950-07-20,25.0
1953-07-26,25.6
1954-07-27,26.6
1957-08-06,26.2
1959-07-12,25.1
1962-08-14,26.7
1965-08-06,25.0
1981-07-31,25.0
1991-07-17,25.0
1991-08-07,25.9
1994-07-15,25.2
1994-08-20,25.8
1995-07-20,25.8
2001-08-01,25.2
2001-08-25,25.4
2005-08-08,26.0
2010-07-08,25.8
2012-08-11,25.3
2015-07-07,25.4
2016-07-20,25.5
2016-07-30,25.0
2017-08-05,25.8
2019-06-30,25.0
2021-08-14,25.5
2022-07-17,25.1
2022-08-11,25.0
2023-07-19,26.4
2023-08-09,25.2
2023-08-10,25.3
